Flight_Distance,Scheduled_Departure_Time,Day_of_Week,Month,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Airline_Airline B,Airline_Airline C,Airline_Airline D,Airline_Airline E,Origin_Airport_Airport 2,Origin_Airport_Airport 3,Origin_Airport_Airport 4,Origin_Airport_Airport 5,Destination_Airport_Airport 3,Destination_Airport_Airport 4,Destination_Airport_Airport 5,Airplane_Type_Type B,Airplane_Type_Type C,Airplane_Type_Type D,Airplane_Type_Type E,Flight_Cancelled
-0.5122585048624062,-0.19838597258471907,1.5158186057258778,-0.6746257897316745,-1.4544893288426441,0.0999792054463986,-0.4074992474496884,0.43604890473754376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9706194648748505,-0.4872975831449896,0.01624537664834009,-0.3890698998981615,0.5785546589776234,1.595731097951575,1.400653266600528,-0.1256488591523208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.8483898755381987,1.1017162749364984,1.5158186057258778,1.0387095492694038,1.437800259965615,-0.8053443084383135,1.0647009938114969,0.18847020132726636,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.4961356071649713,-0.9206649989853954,0.516103119674186,-0.10351401006464843,0.8080379803425409,-0.8447062003463445,-0.15337494358328393,0.09394083702341006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5835590986421197,0.379437248535822,-1.4833278524291975,1.6098213289364298,-0.46515022985506593,0.25742677307852246,-0.12248623548550376,0.7468198501220314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2211190311575047,-1.6429440253860719,0.01624537664834009,0.7531536594358907,0.5379831740185852,-0.33300160554194197,1.1325149564173382,-0.7991757254859875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.8118953796179885,-1.3540324148258012,0.516103119674186,-1.2457375693987007,-1.530337376147422,-0.6085348488981587,0.375311566565752,0.4453248301649509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.48170110752824324,-0.4872975831449896,1.5158186057258778,0.4675977696023777,-0.9802292992401134,-0.7659824165302825,1.020888828432184,0.46996915275019185,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.8076466790926481,0.6683488590960925,-0.48361236637750576,-1.5312934592322136,0.8775630648642958,-0.9627918760704374,-0.054498729112117436,-0.29942495174705314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-1.8873413848997391,-1.209576609545666,-0.9834701094033517,0.18204187976886463,0.6353341083516529,-0.1755540379098181,-0.7387401540374109,0.1986071686490075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5733732995307321,0.379437248535822,0.01624537664834009,0.4675977696023777,1.250535350788157,-0.6085348488981587,0.3294654682308128,1.6709510730564243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.7202231876154996,-1.3540324148258012,-1.4833278524291975,-1.5312934592322136,-0.9833787467165945,2.3436070442041634,-0.5294373461023603,0.465708539073846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.7669034826470975,-0.0539301673045838,0.01624537664834009,0.18204187976886463,1.5866666654123494,-0.9627918760704374,-0.7611529845282984,1.1826991536195122,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.196498732409389,-0.0539301673045838,-0.48361236637750576,-0.10351401006464843,-0.15550040482023889,-0.8840680922543754,-0.19592509868501043,0.5306022821619591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6446738933104457,1.3906278854967689,-0.9834701094033517,-0.6746257897316745,-1.0450027064556486,-0.9627918760704374,1.7137012329489842,0.8363887898075331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3415569334101463,-1.3540324148258012,1.0159608627000318,-0.10351401006464843,0.762824842443274,0.651045692158832,-0.07417720400156787,1.5234590561365413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3229770222713812,0.8128046643762278,0.516103119674186,-0.6746257897316745,0.3164319217893032,0.9659408274230797,1.5838898006503357,0.2878742291046231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.06833204448668993,0.9572604696563631,1.5158186057258778,-1.2457375693987007,-1.341525249323221,-0.1755540379098181,0.031174275524233595,0.8441244450733625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.2906279378532082,0.9572604696563631,-0.48361236637750576,-0.6746257897316745,-0.10645360541848653,-0.0968302540937562,1.4689649527316881,1.590558575870299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.3492857190802038,-1.3540324148258012,1.0159608627000318,1.0387095492694038,-1.0757957758872712,-0.5691729569901277,-0.4680410320203289,0.7620235858817458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4044634151624824,1.6795394960570396,-0.9834701094033517,0.7531536594358907,0.5111922408998713,-0.33300160554194197,-1.181442669118655,1.2284132742724803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.6446738933104457,-0.19838597258471907,-0.9834701094033517,-0.6746257897316745,-0.7233739785735939,-0.6872586327142206,-1.577702789479676,0.7426449975905394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.26186222760305533,1.3906278854967689,0.01624537664834009,-0.6746257897316745,-1.6850006903772867,-0.8840680922543754,1.4535424651975086,1.2867651572311316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-2.478117733360223,-0.19838597258471907,-0.48361236637750576,-0.6746257897316745,0.5778979510431167,0.690407584066863,-0.8607830731256798,-0.7922873903313155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5428159021965692,-0.4872975831449896,0.516103119674186,-0.9601816795651876,1.4842889928580856,0.9659408274230797,-0.927764719822376,0.7788053267067736,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.9808052639862381,-0.7762091937052602,1.5158186057258778,-1.2457375693987007,-0.2282987142302144,1.5563692060435441,-0.4971623703894318,0.9982440832675616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5368788036105219,0.5238930538159573,0.01624537664834009,1.6098213289364298,0.8204707336994802,0.021255421630336686,1.098389309967311,-0.3322817615635117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.2252644426595418,-0.19838597258471907,0.01624537664834009,1.324265439102917,1.2854061982843066,-0.7659824165302825,1.1517088971078033,0.014008019573702015,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.29835672352326553,-1.4984882201059364,0.01624537664834009,-1.5312934592322136,0.6387895610960457,0.17870298926246053,0.21418312015102253,-1.4079426361175131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4205863128599173,0.23498144325568673,1.5158186057258778,-1.5312934592322136,0.021821052280817623,-0.4117253893580039,0.02388960233776926,-0.9275670202239911,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5776220000560726,1.1017162749364984,1.0159608627000318,1.324265439102917,-1.342842103453671,-1.0415156598864992,-1.0223474614844819,-0.07777355764903242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.1353839377410631,1.2461720802166336,1.0159608627000318,-1.5312934592322136,-0.26068369870726327,-1.0021537679784682,-0.6271147202273266,-0.4115250594085937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3840918169397071,-0.6317533884251249,-0.9834701094033517,1.324265439102917,0.3357446362820926,0.25742677307852246,-0.17371566148968542,-1.5913171160443034,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.1564208623211583,0.8128046643762278,-1.4833278524291975,1.324265439102917,-1.2147874944863482,3.0521210985487204,-0.059834852876587886,-0.03838860948628819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.2804421387418206,1.535083690776904,-1.4833278524291975,-0.6746257897316745,-0.40944695631088157,-0.8840680922543754,-1.351750886661439,-0.13118559866409407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.3840918169397071,-0.0539301673045838,-1.4833278524291975,-0.3890698998981615,0.5922801986349521,-0.293639713633911,-1.2780440718848431,-0.2740362224244795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.2576135270777149,-0.7762091937052602,1.5158186057258778,-0.6746257897316745,0.9434710983541092,-0.4510872812660348,-0.7129883414589595,1.0232040068658652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.21093323204611705,-0.0539301673045838,-0.9834701094033517,1.6098213289364298,-0.6733403981393633,-0.9234299841624064,0.40004016509075835,-1.6433363960669365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.3390999199688161,0.5238930538159573,1.0159608627000318,-0.9601816795651876,-1.7820559342267548,-1.0415156598864992,-0.05642437075679558,-1.1341175919361222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.899318871095137,-0.6317533884251249,1.0159608627000318,-0.3890698998981615,1.4030566281426422,-0.7266205246222516,0.47775028749707976,-0.5714593032238928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.5452729156378995,-1.0651208042655307,-1.4833278524291975,1.6098213289364298,0.33890783680432246,1.0446646112391416,-1.183692490521107,1.6710402646470723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.30854252263465315,1.6795394960570396,0.516103119674186,1.324265439102917,-0.5341870812527374,2.5010546118362873,1.7151104083414486,-1.2139783700241527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.33316282138276887,1.3906278854967689,0.516103119674186,-0.3890698998981615,0.2194041840313326,1.5563692060435441,-1.4259630608891254,-1.6785705048187476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.3415569334101463,-1.0651208042655307,-1.4833278524291975,-1.2457375693987007,0.8239399394896214,-0.25427782172588004,0.6907988641108193,0.3706817601298368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.164149647991216,0.5238930538159573,1.5158186057258778,-1.5312934592322136,-0.22744258713234994,0.3755124488026153,-1.5555384736639128,0.5147467617013544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.838204076426811,-1.209576609545666,-0.48361236637750576,-0.10351401006464843,1.6304666778609245,-0.9627918760704374,-1.2260496649533235,1.1469539084443712,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.2660076391050925,-0.19838597258471907,1.0159608627000318,-1.5312934592322136,0.5524995138064713,-0.4510872812660348,0.8767378217088363,0.3889626057669119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.5613958133353343,-1.3540324148258012,-0.48361236637750576,-1.2457375693987007,-0.4560250840007196,0.5329600164347391,-1.5706957863212834,-1.1436851052560326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.22705612974355197,-0.6317533884251249,1.5158186057258778,-0.6746257897316745,-0.14245564092747695,1.2021121788712654,-0.42897494159583355,-0.8587659993763302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.09464074129551249,0.09052563797555148,1.0159608627000318,-0.3890698998981615,-1.2542449827397315,-0.8840680922543754,-0.5638108130524416,-1.2658741539981961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
